chr	start	end	name	colour
chr2G	1750539	1752577	FUN_004840	'#ff0000'
chr2G	1752945	1753704	FUN_004841	'#ff0000'
chr2G	1761067	1763013	FUN_004842	'#ff0000'
chr2G	1764464	1765337	FUN_004843	'#ff0000'
chr2G	1772499	1772947	FUN_004844	'#ff0000'
chr2G	1773176	1773984	FUN_004845	'#ff0000'
chr2G	1798955	1799194	FUN_004846	'#ff0000'
chr2G	1800175	1801774	FUN_004847	'#ff0000'
chr2G	1804678	1806611	FUN_004848	'#ff0000'
chr2G	1808059	1808932	FUN_004849	'#ff0000'
chr2G	1815841	1816862	FUN_004850	'#ff0000'
chr2G	1816769	1817577	FUN_004851	'#ff0000'
chr2G	1839705	1839944	FUN_004852	'#ff0000'
chr2G	1840925	1841576	FUN_004853	'#ff0000'
chr2G	1845937	1847478	FUN_004854	'#ff0000'
chr2G	1851384	1852480	FUN_004855	'#ff0000'
chr2G	1860399	1862049	FUN_004856	'#ff0000'
chr2G	1892494	1894475	STRG.20969^chr2G^-	'#ff0000'
chr2G	1919067	1919474	FUN_004858	'#ff0000'
chr2G	1935100	1939337	FUN_004859	'#ff0000'
chr2G	1941287	1943062	FUN_004860	'#ff0000'
chr2G	1949427	1949903	FUN_004861	'#ff0000'
chr2G	1950106	1951799	FUN_004862	'#ff0000'
chr2G	1959457	1961362	FUN_004863	'#ff0000'
chr2G	1961611	1962458	FUN_004864	'#ff0000'
chr2G	1970174	1972751	FUN_004865	'#ff0000'
chr2G	1978029	1978635	FUN_004866	'#ff0000'
chr2G	1979088	1980154	FUN_004867	'#ff0000'
chr2G	1980525	1982433	FUN_004868	'#ff0000'
chr2G	1982520	1982765	FUN_004869	'#ff0000'
chr2G	1985460	1986492	FUN_004870	'#ff0000'
chr2G	2003860	2010417	FUN_004871	'#ff0000'
chr2G	2018504	2021559	FUN_004872	'#ff0000'
chr2G	2023692	2025440	FUN_004873	'#ff0000'
chr2G	2034950	2036843	FUN_004874	'#ff0000'
chr2G	2059062	2059548	FUN_004875	'#ff0000'
chr2G	2063988	2065314	FUN_004876	'#ff0000'
chr2G	2065358	2065448	FUN_004877	'#ff0000'
chr2G	2079306	2079838	FUN_004878	'#ff0000'
chr2G	2144473	2146897	FUN_004879	'#ff0000'
chr2G	2160110	2164585	FUN_004880	'#ff0000'
chr2G	2171744	2172309	FUN_004881	'#ff0000'
chr2G	2189228	2192755	STRG.21013^chr2G^-	'#ff0000'
chr2G	2195923	2201795	FUN_004883	'#ff0000'
chr2G	2201902	2203262	STRG.21014^chr2G^-	'#ff0000'
chr2G	2211381	2216253	STRG.21017^chr2G^-	'#ff0000'
chr2G	2258710	2262728	STRG.21020^chr2G^-	'#ff0000'
chr2G	2264856	2267648	STRG.21021^chr2G^-	'#ff0000'
chr2G	2268342	2268931	FUN_004887	'#ff0000'
chr2G	2269124	2270607	FUN_004888	'#ff0000'
chr2G	2271027	2272630	FUN_004889	'#ff0000'
chr2G	2272836	2276042	FUN_004890	'#ff0000'
chr2G	2277120	2284900	FUN_004891	'#ff0000'
chr2G	2285554	2289887	FUN_004892	'#ff0000'
chr2G	2290672	2291162	FUN_004893	'#ff0000'
chr2G	2296862	2297287	FUN_004894	'#ff0000'
chr2G	2299256	2300483	FUN_004895	'#ff0000'
chr2G	2303362	2304419	FUN_004896	'#ff0000'
chr2G	2304927	2305302	FUN_004897	'#ff0000'
chr2G	2306115	2306511	FUN_004898	'#ff0000'
chr2G	2309150	2311030	FUN_004899	'#ff0000'
chr2G	2330013	2330556	FUN_004900	'#ff0000'
chr2G	2331032	2334372	FUN_004901	'#ff0000'
chr2G	2334930	2335320	FUN_004902	'#ff0000'
chr2G	2336554	2336832	FUN_004903	'#ff0000'
chr2G	2338354	2339857	FUN_004904	'#ff0000'
chr2G	2340883	2342244	FUN_004905	'#ff0000'
chr2G	2348752	2350236	FUN_004906	'#ff0000'
chr2G	2386103	2387328	FUN_004907	'#ff0000'
chr2G	2406161	2406821	FUN_004908	'#ff0000'
chr2G	2422520	2422609	FUN_004909	'#ff0000'
chr2G	2425286	2426346	FUN_004910	'#ff0000'
chr2G	2427619	2428000	FUN_004911	'#ff0000'
chr2G	2432488	2433254	FUN_004912	'#ff0000'
chr2G	2464210	2466709	FUN_004913	'#ff0000'
chr2G	2468875	2470529	FUN_004914	'#ff0000'
chr2G	2481205	2481690	FUN_004915	'#ff0000'
chr2G	2507637	2508357	FUN_004916	'#ff0000'
chr2G	2519195	2521219	FUN_004917	'#ff0000'
chr2G	2521575	2524152	FUN_004918	'#ff0000'
chr2G	2524585	2524847	FUN_004919	'#ff0000'
chr2G	2525071	2528568	FUN_004920	'#ff0000'
chr2G	2531756	2532703	FUN_004921	'#ff0000'
chr2G	2547735	2550273	FUN_004922	'#ff0000'
chr2G	2555937	2556392	FUN_004923	'#ff0000'
chr2G	2556836	2557098	FUN_004924	'#ff0000'
chr2G	2557518	2558586	FUN_004925	'#ff0000'
chr2G	2558709	2561623	FUN_004926	'#ff0000'
chr2G	2566703	2566774	FUN_004927	'#ff0000'
chr2G	2573057	2573129	FUN_004928	'#ff0000'
chr2G	2579727	2583968	FUN_004929	'#ff0000'
chr2G	2584220	2588661	FUN_004930	'#ff0000'
chr2G	2597947	2599566	STRG.21054^chr2G^+	'#ff0000'
chr2G	2604954	2606063	FUN_004932	'#ff0000'
chr2G	2606518	2607200	FUN_004933	'#ff0000'
chr2G	2607541	2607823	FUN_004934	'#ff0000'
chr2G	2608529	2611235	FUN_004935	'#ff0000'
chr2G	2617824	2619579	FUN_004936	'#ff0000'
chr2G	2620378	2621010	FUN_004937	'#ff0000'
chr2G	2623455	2624226	FUN_004938	'#ff0000'
chr2G	2631662	2632668	FUN_004939	'#ff0000'
chr2G	2641168	2642991	FUN_004940	'#ff0000'
chr2G	2645627	2646071	FUN_004941	'#ff0000'
chr2G	2648454	2652805	FUN_004942	'#ff0000'
chr2G	2653876	2661187	FUN_004943	'#ff0000'
chr2G	2675243	2677082	FUN_004944	'#ff0000'
chr2G	2690027	2692395	FUN_004945	'#ff0000'
chr2G	2696760	2699090	FUN_004946	'#ff0000'
chr2G	2700949	2701515	FUN_004947	'#ff0000'
chr2G	2716499	2717489	FUN_004948	'#ff0000'
chr2G	2745905	2747714	FUN_004949	'#ff0000'
chr2G	2763928	2764621	FUN_004950	'#ff0000'
chr2G	2769201	2770263	FUN_004951	'#ff0000'
chr2G	2781998	2782615	FUN_004952	'#ff0000'
chr2G	2782680	2785724	STRG.21076^chr2G^+	'#ff0000'
chr2G	2786403	2787814	FUN_004954	'#ff0000'
chr2G	2796448	2800515	STRG.21079^chr2G^-	'#ff0000'
chr2G	2806797	2807573	FUN_004956	'#ff0000'
chr2G	2836186	2841301	STRG.21082^chr2G^+	'#ff0000'
chr2G	2836253	2836817	FUN_004957	'#ff0000'
chr2G	2843211	2845611	FUN_004959	'#ff0000'
chr2G	2847060	2849815	FUN_004960	'#ff0000'
chr2G	2850641	2852937	FUN_004961	'#ff0000'
chr2G	2853320	2856564	FUN_004962	'#ff0000'
chr2G	2857155	2858841	FUN_004963	'#ff0000'
chr2G	2858939	2862897	FUN_004964	'#ff0000'
chr2G	2861770	2863277	FUN_004965	'#ff0000'
chr2G	2862996	2867357	STRG.21090^chr2G^+	'#ff0000'
chr2G	2863347	2864255	FUN_004966	'#ff0000'
chr2G	2873907	2877961	FUN_004968	'#ff0000'
chr2G	2888677	2888939	FUN_004969	'#ff0000'
chr2G	2896196	2898011	FUN_004970	'#ff0000'
chr2G	2899738	2901667	FUN_004971	'#ff0000'
chr2G	2913420	2914889	FUN_004972	'#ff0000'
chr2G	2915889	2916489	FUN_004973	'#ff0000'
chr2G	2916564	2917674	FUN_004974	'#ff0000'
chr2G	2921975	2923486	FUN_004975	'#ff0000'
chr2G	2923519	2924592	FUN_004976	'#ff0000'
chr2G	2931301	2932210	FUN_004977	'#ff0000'
chr2G	2933374	2934283	FUN_004978	'#ff0000'
chr2G	2935144	2935533	FUN_004979	'#ff0000'
chr2G	2940569	2940870	FUN_004980	'#ff0000'
chr2G	2959952	2961945	FUN_004981	'#ff0000'
chr2G	2962644	2966161	FUN_004982	'#ff0000'
chr2G	2981377	2982310	FUN_004983	'#ff0000'
chr2G	2988967	2989736	FUN_004984	'#ff0000'
chr2G	3027669	3030878	FUN_004985	'#ff0000'
chr2G	3044508	3045689	FUN_004986	'#ff0000'
chr2G	3082326	3082993	FUN_004987	'#ff0000'
chr2G	3093283	3094057	FUN_004988	'#ff0000'
chr2G	3110968	3111624	FUN_004989	'#ff0000'
chr2G	3114936	3115946	FUN_004990	'#ff0000'
chr2G	3122328	3123805	FUN_004991	'#ff0000'
chr2G	3124307	3125234	FUN_004992	'#ff0000'
chr2G	3125994	3127692	FUN_004993	'#ff0000'
chr2G	3128768	3130356	FUN_004994	'#ff0000'
chr2G	3130706	3132699	FUN_004995	'#ff0000'
chr2G	3148518	3149192	FUN_004996	'#ff0000'
chr2G	3149254	3149649	FUN_004997	'#ff0000'
chr2G	3150018	3150611	FUN_004998	'#ff0000'
chr2G	3159605	3160512	FUN_004999	'#ff0000'
chr2G	3174636	3177330	FUN_005000	'#ff0000'
chr2G	3181020	3182688	FUN_005001	'#ff0000'
chr2G	3187143	3188679	FUN_005002	'#ff0000'
chr2G	3208689	3209826	FUN_005003	'#ff0000'
chr2G	3210466	3210975	FUN_005004	'#ff0000'
chr2G	3221720	3224598	FUN_005005	'#ff0000'
chr2G	3244532	3245436	FUN_005006	'#ff0000'
chr2G	3270602	3272152	FUN_005007	'#ff0000'
chr2G	3272648	3273122	FUN_005008	'#ff0000'
chr2G	3283014	3285484	FUN_005009	'#ff0000'
chr2G	3293431	3295129	FUN_005010	'#ff0000'
chr2G	3295889	3296662	FUN_005011	'#ff0000'
chr2G	3303985	3306814	FUN_005012	'#ff0000'
chr2G	3307342	3308593	FUN_005013	'#ff0000'
chr2G	3348911	3350569	FUN_005014	'#ff0000'
chr2G	3361480	3361989	FUN_005015	'#ff0000'
chr2G	3362624	3363761	FUN_005016	'#ff0000'
chr2G	3371537	3373073	FUN_005017	'#ff0000'
chr2G	3377400	3379038	FUN_005018	'#ff0000'
chr2G	3383727	3385425	FUN_005019	'#ff0000'
chr2G	3399409	3400467	FUN_005020	'#ff0000'
chr2G	3409461	3410054	FUN_005021	'#ff0000'
chr2G	3410451	3410821	FUN_005022	'#ff0000'
chr2G	3410880	3411554	FUN_005023	'#ff0000'
chr2G	3426655	3428438	FUN_005024	'#ff0000'
chr2G	3429198	3430125	FUN_005025	'#ff0000'
chr2G	3430627	3431374	FUN_005026	'#ff0000'
chr2G	3445029	3447264	FUN_005027	'#ff0000'
chr2G	3454671	3455331	FUN_005028	'#ff0000'
chr2G	3468731	3469387	FUN_005029	'#ff0000'
chr2G	3490964	3496640	FUN_005030	'#ff0000'
chr2G	3497140	3501327	FUN_005031	'#ff0000'
chr2G	3509306	3511544	FUN_005032	'#ff0000'
chr2G	3525702	3526430	FUN_005033	'#ff0000'
chr2G	3583031	3584037	FUN_005034	'#ff0000'
chr2G	3585461	3588155	FUN_005035	'#ff0000'
chr2G	3600576	3602489	FUN_005036	'#ff0000'
chr2G	3619301	3620196	FUN_005037	'#ff0000'
chr2G	3620593	3620960	FUN_005038	'#ff0000'
chr2G	3621022	3621516	FUN_005039	'#ff0000'
chr2G	3634287	3635846	FUN_005040	'#ff0000'
chr2G	3636342	3636816	FUN_005041	'#ff0000'
chr2G	3650833	3653012	FUN_005042	'#ff0000'
chr2G	3653362	3654950	FUN_005043	'#ff0000'
chr2G	3656026	3658720	FUN_005044	'#ff0000'
chr2G	3659326	3660977	FUN_005045	'#ff0000'
chr2G	3661972	3666107	FUN_005046	'#ff0000'
chr2G	3666136	3666964	FUN_005047	'#ff0000'
chr2G	3673491	3674386	FUN_005048	'#ff0000'
chr2G	3674783	3675150	FUN_005049	'#ff0000'
chr2G	3675212	3675886	FUN_005050	'#ff0000'
chr2G	3697517	3701254	FUN_005051	'#ff0000'
chr2G	3701398	3702133	FUN_005052	'#ff0000'
chr2G	3704587	3707424	FUN_005053	'#ff0000'
chr2G	3720485	3721141	FUN_005054	'#ff0000'
chr2G	3734283	3736107	FUN_005055	'#ff0000'
chr2G	3829362	3832056	FUN_005056	'#ff0000'
chr2G	3833064	3833630	FUN_005057	'#ff0000'
chr2G	3833723	3834858	FUN_005058	'#ff0000'
chr2G	3868746	3869526	FUN_005059	'#ff0000'
chr2G	3870178	3870580	FUN_005060	'#ff0000'
chr2G	3888299	3889550	FUN_005061	'#ff0000'
chr2G	3890078	3892893	FUN_005062	'#ff0000'
chr2G	3900532	3900989	FUN_005063	'#ff0000'
chr2G	3902847	3903532	FUN_005064	'#ff0000'
chr2G	3910029	3911271	FUN_005065	'#ff0000'
chr2G	3915204	3915631	FUN_005066	'#ff0000'
chr2G	3921229	3921987	FUN_005067	'#ff0000'
chr2G	3924777	3928696	FUN_005068	'#ff0000'
chr2G	3958906	3959319	FUN_005069	'#ff0000'
chr2G	4018629	4019031	FUN_005070	'#ff0000'
chr2G	4050588	4051197	FUN_005071	'#ff0000'
chr2G	4051344	4052479	FUN_005072	'#ff0000'
chr2G	4052572	4053138	FUN_005073	'#ff0000'
chr2G	4053178	4054382	FUN_005074	'#ff0000'
chr2G	4055142	4056840	FUN_005075	'#ff0000'
chr2G	4057916	4059504	FUN_005076	'#ff0000'
chr2G	4059855	4061848	FUN_005077	'#ff0000'
chr2G	4079041	4079535	FUN_005078	'#ff0000'
chr2G	4079597	4079992	FUN_005079	'#ff0000'
chr2G	4080361	4081256	FUN_005080	'#ff0000'
chr2G	4087886	4089799	FUN_005081	'#ff0000'
chr2G	4102310	4105004	FUN_005082	'#ff0000'
chr2G	4111583	4112822	FUN_005083	'#ff0000'
chr2G	4131140	4131898	FUN_005084	'#ff0000'
chr2G	4154243	4154522	FUN_005085	'#ff0000'
chr2G	4213712	4217940	FUN_005086	'#ff0000'
chr2G	4236954	4237266	FUN_005087	'#ff0000'
chr2G	4237379	4237654	FUN_005088	'#ff0000'
chr2G	4237801	4238936	FUN_005089	'#ff0000'
chr2G	4239029	4239595	FUN_005090	'#ff0000'
chr2G	4239635	4240839	FUN_005091	'#ff0000'
chr2G	4241599	4243297	FUN_005092	'#ff0000'
chr2G	4287579	4290795	FUN_005093	'#ff0000'
chr2G	4313859	4314586	FUN_005094	'#ff0000'
chr2G	4328764	4330836	FUN_005095	'#ff0000'
chr2G	4374373	4374807	FUN_005096	'#ff0000'
chr2G	4402674	4403335	FUN_005097	'#ff0000'
chr2G	4420316	4421291	FUN_005098	'#ff0000'
chr2G	4421347	4422856	FUN_005099	'#ff0000'
chr2G	4428051	4428739	FUN_005100	'#ff0000'
chr2G	4435767	4438601	FUN_005101	'#ff0000'
chr2G	4440828	4441575	FUN_005102	'#ff0000'
chr2G	4442211	4442544	FUN_005103	'#ff0000'
chr2G	4442583	4446303	FUN_005104	'#ff0000'
chr2G	4491662	4491892	FUN_005105	'#ff0000'
chr2G	4495180	4496878	FUN_005106	'#ff0000'
chr2G	4498882	4499448	FUN_005107	'#ff0000'
chr2G	4499541	4500676	FUN_005108	'#ff0000'
chr2G	4520537	4523498	FUN_005109	'#ff0000'
chr2G	4535665	4536067	FUN_005110	'#ff0000'
chr2G	4564857	4566554	FUN_005111	'#ff0000'
chr2G	4576519	4576794	FUN_005112	'#ff0000'
chr2G	4577649	4580061	FUN_005113	'#ff0000'
chr2G	4600051	4600330	FUN_005114	'#ff0000'
chr2G	4622676	4623434	FUN_005115	'#ff0000'
chr2G	4629032	4631100	FUN_005116	'#ff0000'
chr2G	4649747	4650112	FUN_005117	'#ff0000'
chr2G	4654989	4655900	FUN_005118	'#ff0000'
chr2G	4662482	4666229	FUN_005119	'#ff0000'
chr2G	4666373	4667120	FUN_005120	'#ff0000'
chr2G	4669355	4672188	FUN_005121	'#ff0000'
chr2G	4694243	4694899	FUN_005122	'#ff0000'
chr2G	4767131	4769021	FUN_005123	'#ff0000'
chr2G	4815386	4817911	FUN_005124	'#ff0000'
chr2G	4843365	4843947	FUN_005125	'#ff0000'
chr2G	4844664	4846141	FUN_005126	'#ff0000'
chr2G	4847338	4850032	FUN_005127	'#ff0000'
chr2G	4851108	4852696	FUN_005128	'#ff0000'
chr2G	4853048	4854855	FUN_005129	'#ff0000'
chr2G	4876120	4876360	FUN_005130	'#ff0000'
chr2G	4888114	4888441	FUN_005131	'#ff0000'
chr2G	4888881	4889776	FUN_005132	'#ff0000'
chr2G	4896406	4897234	FUN_005133	'#ff0000'
chr2G	4897263	4898318	FUN_005134	'#ff0000'
chr2G	4908003	4909025	FUN_005135	'#ff0000'
chr2G	4922044	4923742	FUN_005136	'#ff0000'
chr2G	4930324	4931566	FUN_005137	'#ff0000'
chr2G	4949874	4950632	FUN_005138	'#ff0000'
chr2G	4953422	4954093	FUN_005139	'#ff0000'
chr2G	4972977	4973390	FUN_005140	'#ff0000'
chr2G	5005679	5006165	FUN_005141	'#ff0000'
chr2G	5042023	5042425	FUN_005142	'#ff0000'
chr2G	5073984	5074593	FUN_005143	'#ff0000'
chr2G	5074740	5075875	FUN_005144	'#ff0000'
chr2G	5075968	5076790	FUN_005145	'#ff0000'
chr2G	5076977	5081242	FUN_005146	'#ff0000'
chr2G	5090886	5091197	FUN_005147	'#ff0000'
chr2G	5091682	5092924	FUN_005148	'#ff0000'
chr2G	5112934	5113692	FUN_005149	'#ff0000'
chr2G	5136037	5136450	FUN_005150	'#ff0000'
chr2G	5195512	5195914	FUN_005151	'#ff0000'
chr2G	5196566	5197479	FUN_005152	'#ff0000'
chr2G	5227471	5228080	FUN_005153	'#ff0000'
chr2G	5228227	5229362	FUN_005154	'#ff0000'
chr2G	5229455	5230021	FUN_005155	'#ff0000'
chr2G	5230061	5231265	FUN_005156	'#ff0000'
chr2G	5232025	5233723	FUN_005157	'#ff0000'
chr2G	5240308	5241550	FUN_005158	'#ff0000'
chr2G	5259860	5260618	FUN_005159	'#ff0000'
chr2G	5282965	5283378	FUN_005160	'#ff0000'
chr2G	5302357	5305136	FUN_005161	'#ff0000'
chr2G	5305733	5306907	FUN_005162	'#ff0000'
chr2G	5307514	5308147	FUN_005163	'#ff0000'
chr2G	5308500	5310231	FUN_005164	'#ff0000'
chr2G	5318537	5319592	FUN_005165	'#ff0000'
chr2G	5320678	5322103	FUN_005166	'#ff0000'
chr2G	5329290	5329458	FUN_005167	'#ff0000'
chr2G	5352321	5353309	FUN_005168	'#ff0000'
chr2G	5363301	5364280	FUN_005169	'#ff0000'
chr2G	5364388	5365661	FUN_005170	'#ff0000'
chr2G	5365863	5368063	FUN_005171	'#ff0000'
chr2G	5368418	5369705	FUN_005172	'#ff0000'
chr2G	5373366	5374479	FUN_005173	'#ff0000'
chr2G	5376347	5377192	FUN_005174	'#ff0000'
chr2G	5381130	5382146	FUN_005175	'#ff0000'
chr2G	5383997	5387001	FUN_005176	'#ff0000'
chr2G	5388173	5390131	FUN_005177	'#ff0000'
chr2G	5407596	5408681	FUN_005178	'#ff0000'
chr2G	5416904	5418602	FUN_005179	'#ff0000'
chr2G	5425184	5428272	FUN_005180	'#ff0000'
chr2G	5428898	5432496	FUN_005181	'#ff0000'
chr2G	5432557	5434011	FUN_005182	'#ff0000'
chr2G	5435419	5436371	FUN_005183	'#ff0000'
chr2G	5438703	5440131	FUN_005184	'#ff0000'
chr2G	5440697	5442211	FUN_005185	'#ff0000'
chr2G	5449350	5450356	FUN_005186	'#ff0000'
chr2G	5459521	5460483	FUN_005187	'#ff0000'
chr2G	5460967	5461276	FUN_005188	'#ff0000'
chr2G	5466798	5467707	FUN_005189	'#ff0000'
chr2G	5473664	5474010	FUN_005190	'#ff0000'
chr2G	5474917	5475342	FUN_005191	'#ff0000'
chr2G	5483755	5488575	FUN_005192	'#ff0000'
chr2G	5505569	5506478	FUN_005193	'#ff0000'
chr2G	5521453	5522071	FUN_005194	'#ff0000'
chr2G	5522098	5522913	FUN_005195	'#ff0000'
chr2G	5523093	5523417	FUN_005196	'#ff0000'
chr2G	5523621	5525566	FUN_005197	'#ff0000'
chr2G	5530400	5531133	FUN_005198	'#ff0000'
chr2G	5532107	5534398	FUN_005199	'#ff0000'
chr2G	5536718	5537458	FUN_005200	'#ff0000'
chr2G	5548430	5552248	FUN_005201	'#ff0000'
chr2G	5559205	5564635	FUN_005202	'#ff0000'
chr2G	5574160	5575689	FUN_005203	'#ff0000'
chr2G	5576033	5576454	FUN_005204	'#ff0000'
chr2G	5576988	5579303	FUN_005205	'#ff0000'
chr2G	5622469	5623681	FUN_005206	'#ff0000'
chr2G	5650270	5651175	FUN_005207	'#ff0000'
chr2G	5675077	5678811	FUN_005208	'#ff0000'
chr2G	5680009	5680502	FUN_005209	'#ff0000'
chr2G	5690569	5690859	FUN_005210	'#ff0000'
chr2G	5691353	5692043	FUN_005211	'#ff0000'
chr2G	5705832	5708847	FUN_005212	'#ff0000'
chr2G	5710382	5711696	FUN_005213	'#ff0000'
chr2G	5712996	5713629	FUN_005214	'#ff0000'
chr2G	5714430	5714844	FUN_005215	'#ff0000'
chr2G	5717455	5718715	FUN_005216	'#ff0000'
chr2G	5720829	5721324	FUN_005217	'#ff0000'
chr2G	5721357	5721958	FUN_005218	'#ff0000'
chr2G	5724430	5725236	FUN_005219	'#ff0000'
chr2G	5725729	5727067	FUN_005220	'#ff0000'
chr2G	5734834	5735229	FUN_005221	'#ff0000'
chr2G	5737320	5738043	FUN_005222	'#ff0000'
chr2G	5749549	5750024	FUN_005223	'#ff0000'
chr2G	5758223	5758871	FUN_005224	'#ff0000'
chr2G	5759334	5760013	FUN_005225	'#ff0000'
chr2G	5763962	5764429	FUN_005226	'#ff0000'
chr2G	5772740	5773394	FUN_005227	'#ff0000'
chr2G	5778724	5782542	FUN_005228	'#ff0000'
chr2G	5793047	5795006	FUN_005229	'#ff0000'
chr2G	5798866	5799817	FUN_005230	'#ff0000'
chr2G	5799955	5805582	FUN_005231	'#ff0000'
chr2G	5806013	5806930	FUN_005232	'#ff0000'
chr2G	5812460	5813060	FUN_005233	'#ff0000'
chr2G	5829584	5829840	FUN_005234	'#ff0000'
chr2G	5838104	5838323	FUN_005235	'#ff0000'
chr2G	5865473	5868376	FUN_005236	'#ff0000'
chr2G	5877708	5879274	FUN_005237	'#ff0000'
chr2G	5883290	5883544	FUN_005238	'#ff0000'
chr2G	5885318	5885801	FUN_005239	'#ff0000'
chr2G	5890152	5890701	FUN_005240	'#ff0000'
chr2G	5890863	5892311	FUN_005241	'#ff0000'
chr2G	5898807	5899238	FUN_005242	'#ff0000'
chr2G	5900243	5901695	FUN_005243	'#ff0000'
chr2G	5902857	5904829	STRG.21336^chr2G^+	'#ff0000'
chr2G	5920199	5921116	FUN_005245	'#ff0000'
chr2G	5926693	5930069	FUN_005246	'#ff0000'
chr2G	5934633	5937396	FUN_005247	'#ff0000'
chr2G	5942716	5948146	FUN_005248	'#ff0000'
chr2G	5948606	5949960	FUN_005249	'#ff0000'
chr2G	5965772	5966946	FUN_005250	'#ff0000'
chr2G	5980111	5981343	FUN_005251	'#ff0000'
chr2G	5982170	5984480	FUN_005252	'#ff0000'
chr2G	5985069	5986426	FUN_005253	'#ff0000'
chr2G	5987775	5989379	FUN_005254	'#ff0000'
chr2G	5993538	5996536	FUN_005255	'#ff0000'
chr2G	5998025	6000145	FUN_005256	'#ff0000'
chr2G	6001818	6002325	FUN_005257	'#ff0000'
chr2G	6006431	6011537	FUN_005258	'#ff0000'
chr2G	6019539	6019906	FUN_005259	'#ff0000'
chr2G	6020893	6022219	FUN_005260	'#ff0000'
chr2G	6023306	6023551	FUN_005261	'#ff0000'
chr2G	6032308	6034171	FUN_005262	'#ff0000'
chr2G	6034417	6035875	FUN_005263	'#ff0000'
chr2G	6042836	6043589	FUN_005264	'#ff0000'
chr2G	6047018	6048666	FUN_005265	'#ff0000'
chr2G	6063444	6064986	FUN_005266	'#ff0000'
chr2G	6065055	6068903	FUN_005267	'#ff0000'
chr2G	6082244	6083149	FUN_005268	'#ff0000'
chr2G	6083553	6084531	FUN_005269	'#ff0000'
chr2G	6086867	6090837	FUN_005270	'#ff0000'
chr2G	6090917	6092327	FUN_005271	'#ff0000'
chr2G	6101881	6102785	FUN_005272	'#ff0000'
chr2G	6112256	6112340	FUN_005273	'#ff0000'
chr2G	6117361	6119293	FUN_005274	'#ff0000'
chr2G	6119327	6119665	FUN_005275	'#ff0000'
chr2G	6120374	6122027	FUN_005276	'#ff0000'
chr2G	6123111	6125372	FUN_005277	'#ff0000'
chr2G	6127122	6128602	FUN_005278	'#ff0000'
chr2G	6129079	6134527	STRG.21373^chr2G^-	'#ff0000'
chr2G	6144603	6144756	FUN_005280	'#ff0000'
chr2G	6144887	6154699	FUN_005281	'#ff0000'
chr2G	6155517	6160681	FUN_005282	'#ff0000'
chr2G	6165196	6166695	FUN_005283	'#ff0000'
chr2G	6166948	6169689	FUN_005284	'#ff0000'
chr2G	6171683	6174698	FUN_005285	'#ff0000'
chr2G	6178761	6180022	FUN_005286	'#ff0000'
chr2G	6183609	6187800	STRG.21380^chr2G^+	'#ff0000'
chr2G	6185926	6187723	FUN_005288	'#ff0000'
chr2G	6187792	6188230	FUN_005289	'#ff0000'
chr2G	6190827	6191387	FUN_005290	'#ff0000'
chr2G	6197735	6199479	FUN_005291	'#ff0000'
chr2G	6199919	6200344	FUN_005292	'#ff0000'
chr2G	6200708	6201082	FUN_005293	'#ff0000'
chr2G	6213223	6214813	FUN_005294	'#ff0000'
chr2G	6216902	6216992	FUN_005295	'#ff0000'
chr2G	6266400	6270976	FUN_005296	'#ff0000'
chr2G	6276854	6277256	FUN_005297	'#ff0000'
chr2G	6280692	6281582	FUN_005298	'#ff0000'
chr2G	6307340	6309385	FUN_005299	'#ff0000'
chr2G	6309880	6312876	FUN_005300	'#ff0000'
chr2G	6332072	6334022	FUN_005301	'#ff0000'
chr2G	6342297	6343068	FUN_005302	'#ff0000'
chr2G	6344776	6344865	FUN_005303	'#ff0000'
chr2G	6346720	6348607	FUN_005304	'#ff0000'
chr2G	6366403	6367208	FUN_005305	'#ff0000'
chr2G	6383770	6386150	FUN_005306	'#ff0000'
chr2G	6386569	6392414	FUN_005307	'#ff0000'
chr2G	6463996	6465058	FUN_005308	'#ff0000'
chr2G	6479832	6480478	FUN_005309	'#ff0000'
chr2G	6532257	6532783	FUN_005310	'#ff0000'
chr2G	6532982	6533276	FUN_005311	'#ff0000'
chr2G	6549079	6549386	FUN_005312	'#ff0000'
chr2G	6554717	6557818	FUN_005313	'#ff0000'
chr2G	6558840	6559218	FUN_005314	'#ff0000'
chr2G	6559563	6560908	FUN_005315	'#ff0000'
chr2G	6564649	6568288	FUN_005316	'#ff0000'
chr2G	6630430	6631297	FUN_005317	'#ff0000'
chr2G	6638015	6639189	FUN_005318	'#ff0000'
chr2G	6643847	6644546	FUN_005319	'#ff0000'
chr2G	6644582	6645533	FUN_005320	'#ff0000'
chr2G	6652837	6656342	FUN_005321	'#ff0000'
chr2G	6662401	6663089	FUN_005322	'#ff0000'
chr2G	6677695	6677986	FUN_005323	'#ff0000'
chr2G	6697331	6699726	FUN_005324	'#ff0000'
chr2G	6700304	6704062	FUN_005325	'#ff0000'
chr2G	6722605	6730922	FUN_005326	'#ff0000'
chr2G	6732383	6732905	FUN_005327	'#ff0000'
chr2G	6737619	6741067	FUN_005328	'#ff0000'
chr2G	6818013	6820393	FUN_005329	'#ff0000'
chr2G	6837262	6837351	FUN_005330	'#ff0000'
chr2G	6839060	6839831	FUN_005331	'#ff0000'
chr2G	6848148	6850883	FUN_005332	'#ff0000'
chr2G	6859573	6859910	FUN_005333	'#ff0000'
chr2G	6860080	6860974	FUN_005334	'#ff0000'
